ʔəsčəwat čəd dxʷʔal kʷi gʷədsut'ilib,I know how to sing.,
həlaʔb čəd ʔiɬdᶻixʷ sčəwaʔt dxʷʔal dəgʷi,I'm a lot better at it than you.,
čəwaʔtiləxʷ čəxʷ,You are catching on; You are learning.,
xʷiʔ gʷəsəčəwaʔtil əlgʷəʔ dxʷʔal kʷi gʷəsuqqaǰətəbs əlgʷəʔ,They will never learn to speak Skagit.,
ləčəwaʔtil čəd ʔə dsugʷədgʷadad ʔə tə gʷəɬ qqaǰatəb gʷədgʷatəd,I'm learning how to speak our Skagit language.,
həlaʔbəxʷ čəd sčəwaʔtil dxʷʔal kʷi gʷədsup̕ayəq,I'm very knowledgeable about making canoes.,
čičəwat čəd dxʷʔal čəɬ xʷʔax̌ʷaʔəd,I'm good at making clam baskets.,
čičəwat čəd dxʷʔal t'ičib,I'm good at swimming.,
ʔəsčəx̌ ti dqʼilʼbid,My canoe has a crack.,
ɬučəx̌əd čəd,I'm going to split it.,
čəx̌əďəxʷ čəxʷ tiʔiɬ stidəgʷəd,Split the cedar boughs.,
saliʔic ʔi kʷi ʔiɬč̌əx̌,two dollars and a half,
x̌ʷəlbit ʔi kʷi ʔiɬčəx̌bit,ninety-five cents,
ʔiɬčəx̌ syəyəhub kʷi səshuys.,It is partly from a legend.,
čx̌gʷasəxʷ tə sp̕əɬqʼʷ ʔə tə buus,half past four o'clock,
gʷəl čəx̌čəx̌gʷasəd.,And they halved them.,
čəx̌gʷas sɬax̌,midnight,
ʔaliləxʷ čəx̌gʷas,after midnight,
"gʷəl huy tab, diɬiɬ sbiƛ'ils, sčəx̌əx̌s","And just as soon as it is smashed up, cracked to pieces,",
ʔučicəxʷ,It's blowing hard and getting bad at sea.,
čičkʼʷiluʔ tiʔacəc sušəɬs t'it'səd.,It is (gloss unknown) that arrows are made from.,
ʔəsčikʼʷ ʔal tə swatixʷtəd,It is tucked in the ground.,
ʔudxʷčikʼʷid,(The road) narrowed.,
diɬ cəxʷčikʼʷapsəb tiʔiɬ,That's what I choked on.,
sčilčil tiʔiɬ,He is lazy.,
xʷiʔ kʷi səsčilʼič,He's not backwards.,
x̌ʷulʼ ƛ'utabəd tiʔiɬ xʷčɬičaps.,He just does something to his bottom.,
čubəhəxʷ,She went up from the shore.,
ʔučubə čəd dxʷšqʷus,I went uphill.,
stabəxʷ tiʔiɬ ləčubətxʷ,What is he taking up landward?,
čubətubəxʷ tiʔiɬ qʷiqʷɬayʔulč ʔə tiʔəʔ ʔi ʔadad ʔi tsiʔiɬ wiɬwiɬ.,Magpie and Snipe took that little wooden platter up from shore (with them).,
tux̌ʷ čəd ƛ'usčulʼalc,I just borrow it (every week).,
ɬučulʼalcəd čəd kʷi yiqʼus,I'll lend her a basket.,
čulʼalc čəd ʔə tiʔiɬ qʼilʼbid,Lend me your canoe.,
ʔuƛ'aƛ'čup,brought the firewood,
ləcučuqʷ čəd ʔə tiʔəʔ qʷiqʷɬayʔ,I was whittling a stick.,
ləcučuqʷud čəd tiʔəʔ qʷiqʷɬayʔ gʷəl qʷcab tiʔiɬ dsduukʷ,I was whittling a stick and my knife slipped.,
ʔuč'aʔtəbəxʷ,They are digging it.,
ʔuč'aʔəb tiʔəʔ cədiɬ sɬəɬadəyʔ.,These women dug.,
ʔuč'aʔa,play(ing),
ʔuč'aʔahəxʷ tiʔiɬ qa wiwʼsu ʔal tə stuʔtələkʷ,Many children were playing in the creek.,
ʔuč'aʔahəxʷ tə ʔaciɬtalbixʷ,The people are playing.,
ɬədsuč'abč'abyiqʷəb,I will have grandchildren,
č'ač'as čəd x̌ʷulʼab ʔə dəgʷi,I am as young as you.,
ƛ'alʼ čəxʷ bəč'ač'as x̌ʷulʼab ʔə ʔəca,You are just as young as I am.,
stubš č'ač'as,boy (male child),
č'ač'as stubš,"boy, young man, young male",
č'ač'as sɬadəyʔ,girl (young woman),
č'ač'as uʔxʷ.,"(She was) still young, (she was) still a child.",
ʔəslax̌ədxʷ čəd ʔə tudsč'ač'aš ʔə ti qa stab.,I remember from my childhood a lot of things.,
tux̌ʷəxʷ sč'adᶻacəxʷ tiʔiɬ ƛ'uləqəladibid gʷəl kʷədadəxʷ gʷəl ləcuʔiləxʷ,It is now just an inheritance which he hears and sings.,
č'adac čəɬ tiʔəʔ bəkʼʷ,These things are all our inheritance.,
ʔuč'adᶻadᶻəb čəd ʔə tə swatixʷtəd,I inherited the land.,
"tulʼʔaʔəxʷ gʷəl ʔəƛ'axʷ kʷaʔ tiʔəʔ tusč'adᶻacəbs ʔə tiʔəʔ tubads, scapcapaʔs","From there though he inherited those (powers) from his father, his grandfather",
xʷiʔ gʷəsxʷiʔil ʔə tiʔəʔ tusqəlalitut ʔə tiʔəʔ tuxʷdaʔəb ʔə tiʔəʔ bəkʼʷ stab. ʔacəc ʔal dibəɬ ʔəsč'adᶻacəbs čəɬ,The spirit power of this medicine man does not go away. It is here with us as our inheritance.,
tuuč'ač'agʷis kʷaʔ.,He became irritated with her though.,
ʔəsč'asabac tsiʔiɬ dč'abiqʷ,My great-granddaughter is smeared (with dirt).,
ʔəsč'asqs ʔə kʷi st'iqʷil kʷi č'ač'as,The child's nose is smeared with dirt.,
xʷč'asus ʔə ti sɬukʷalb,the markings on the moon,
put saʔ ʔəxʷč'asusəxʷ,His face was badly soiled.,
ʔuč'asəb,delicious,
absč'ast tiʔəʔ x̌payʔac,The cedar tree has branches.,
absč'asəd tiʔəʔ x̌payʔac,The cedar tree has branches.,
ƛ'alʼ bəʔaʔ tiʔəʔ sč'asč'asəd ʔə tiʔəʔ x̌payʔac,The cedar tree also has limbs.,
ʔuč'axʷ čəd,I got hit (by a branch in the thicket).,
ʔuč'axʷ tiʔiɬ stubš,That man got hit.,
ʔuč'axʷad čəd,I clubbed him.,
ʔuč'axʷac čəxʷ,You clubbed me.,
ʔuč'axʷatubuɬ,He clubbed us.,
č'axʷacut,"thrash about, club one's self, thrash one's self",
ʔuč'axʷətəb,Someone clubbed him.,
ʔuč'axʷdxʷ,"He finally got a ""lick"" in (with his switch).",
ʔuč'axʷdub əlgʷəʔ,They happened to club him.,
ʔuč'axʷdubuɬ,He accidentally clubbed us.,
huy č'axʷadiʔəxʷ əlgʷəʔ liɬčəgʷalʔtxʷ tiʔəʔ wiwʼsu.,Then the children beat time outdoors.,
ʔudxʷč'axʷahəbid,(The cougar) beat him with its tail.,
ʔudxʷč'axʷahəbitəb,(The cougar) beat him to death (or at least injured him severely) with its tail.,
tuɬič'ɬič'gʷastəb ʔə tsi dskʼʷuy gʷəl tuč'axʷabacəd,My mother would slice it and pound it (referring to octopus).,
ɬuč'axʷaxʷacut čəxʷ.,You will sort of thrash yourself.,
ʔalc̕uč'ədəb čəd,I'm shivering.,
ʔuč'ədəb ʔə ti dskiis ʔugʷəgʷadad,I shook when I got up to talk.,
"gʷəkʷədatəb ʔu ʔə kʷi dxʷč'ədəb tiʔəʔ x̌əč, tiʔəʔ shəliʔ","Would a Shaker take this mind, this soul?",
siʔ ƛ'ub dəxʷuč'ədč'ədkʷ ʔə stiqayuʔ.,Just enough for Wolf's feet to break through the surface (of the snow as he chases the game).,
ɬuasč'ədᶻcutəxʷ čəɬ,Now we will stealthily progress.,
č'ədᶻədəxʷ əlgʷəʔ,They quietly crept up on it.,
ƛ'usikʼsikʼʷitəb gʷəl ƛ'uliltəb kʷədiʔ sč'ədᶻqs ƛ'udaʔatəb gʷəl ƛ'uhuydub.,"They tore it apart and removed what they called the main root, then they ate them.",
ʔəsč'əlp,It's turned.,
t'at'əgʷt gʷəl siʔ ƛ'ub ti səshədqʷəb ʔə tiʔəʔ swatixʷtəd. gʷəl ləɬax̌il ləč'əlp.,"Right at noon and the world is warmed just right. Then it turns, becomes night.",
č'əlpcut čəd,I twisted myself.,
č'əlpusəd,turn the head (of a horse when riding),
ʔuč'əlpusəbəd čəd,I wrung its neck.,
ʔuč'əlpusc,He wrung my neck.,
ʔəsx̌əc čəd gʷəc̕əlpšadəd gʷətəlawiləd,I fear that I will turn my ankle if I run.,
č'əɬ čəd ʔubaliic ʔə kʷi gʷədst'ašid.,I almost forgot to pay him.,
"haʔɬ tiʔiɬ səsʔux̌ʷs, sšuɬs, ƛ'udəxʷč'ič'əɬabəxʷ.",It is fun to go and observe a little.,
diɬəxʷ dəxʷuč'əč'əɬab ʔə tiʔəʔ ʔaciɬtalbixʷ.,This is what the people are looking at.,
"ʔuɬəp̕ud əlgʷəʔ, gʷəl ƛ'uč'əɬaqʼadəxʷ. č'əɬaqʼədəxʷ ʔə ti dxʷsaliʔ, kʼʷid, sɬixʷ, tiʔiɬ ləʔux̌ʷtub.",When they weave with a loom) they throw it over then they weave it. They weave two or three; those they take.,
"ƛ'alʼ bəpəɬt, ʔəskʷal, x̌ʷulʼab gʷasč'əɬaqʼtubəs tiʔəʔ.","It, too, is thick, woven, just as though it were (loom) woven.",
"č'əƛ'qiʔ, č'əƛ'qid kʼʷəɬ kʷi ƛ'uut'uc̕utəb ʔal tiʔəʔ hikʷ x̌ačuʔ",Alaska geese were shot there at that big lake.,
ʔəsƛ'alƛ'alaɬqʷuʔ ƛ'uqəp̕əs kʷi xʷč'əƛ'qid ʔal tiʔəʔ cədiɬ cəlaɬ,"It was like they were sailing, with all their wings out, those white swan when they lit on Big Lake.",
x̌əɬ ti ʔa tiʔiɬ ƛ'ux̌ičəc ƛ'əsəstabs ʔal tiʔiɬ č'əptəlax̌ads.,There seems to be red or something there on her wings.,
ʔəsč'əq ti sƛ'alalic̕aʔ,My clothes are dirty (but not the ones I'm wearing).,
tuabsqəlikʷ čəd ʔə ti ʔəsč'̌əq,I had a dirty blanket.,
ʔəsč'əqč'qačiʔ čəd,My hands are dirty.,
ʔəsč'qalic̕aʔ čəd,My clothes are dirty.,
"diɬ kʷaʔ gʷəɬ tiʔəʔ sč'əsduʔ tiʔəʔ diʔəʔ baqʷbaqʷəb, tiʔəʔ diʔəʔ dxʷʔəčuʔb","Edison Creek, however, was prairie land where s^č'əsdúʔ grew.",
diʔabac ʔə tiʔiɬ sč'̌ətqs,on the other side of the point,
ƛ'uʔux̌ʷ čəd čəda ƛ'uʔuləx̌əd tiʔəʔ č'ətulʼbixʷ ʔal tiʔəʔ diʔəʔ sbadil.,I go and gather this grass at the mountain.,
ʔəsčal kʷi ƛ'uadəxʷuqʷibid tiʔəʔ č'ətulʼbixʷ,How do you prepare the mountain grass?,
cutəb kʷi kawʼqs. təɬ ʔəsč'əwʼit,He said (that about) Raven who truly is so smart.,
ʔəsč'əwʼit dxʷsyayus,superior craftsmanship,
ʔəsč'əwʼit dxʷdaʔəb,superior shaman,
ʔiɬč'əwʼit čəxʷ dxʷʔal ʔəca,You are superior to me.,
č'xʷud ti adsč'ayəp,Lengthen your skirt.,
gʷəč'xʷud čələp ʔu kʷi gʷashaydxʷləp dxʷʔal ʔadad sʔəɬəd tulʼʔal x̌ʷəlč,Can you folks add more information about food from salt water?,
gʷəč'ič'xʷyicid čəd ʔu ʔə kʷi dxʷshədalqʷuʔ,"Could I add a bit to your coffee (lit, hot water)?",
tuč'ib čəd kʷəxʷadəb ʔə kʷi dxʷč'ədč'ədəb dxʷʔal ti siʔab dsyaʔyaʔ,I called for help from the Shakers for my dear friend.,
"tuʔatəbəd ti tubad ʔə tiʔəʔ dsyaʔyaʔ gʷəl tulʼʔal tiʔiɬ gʷəl x̌əɬəxʷ ʔux̌əɬ, ʔuc̕udəxʷ. ʔəsʔistəʔ ʔə tiʔəʔ tiʔəʔ cəxʷuč'ibkʷəxʷadəb tulʼʔal gʷaalapuʔ siʔiʔab dʔiišəd.","The father of my friend died and since that time he has become weak and ill. It is for this reason I'm asking help for him, my honored people.",
ɬuʔalil tudiʔ šəq č'ič'əyaʔal.,He will come to the treetop way up high.,
ʔuč'igʷiləxʷ čəd,I'm getting disgusted.,
ʔuč'igʷiləxʷ čəd ʔə tsiʔiɬ ʔucutcut,I'm getting disgusted with her jabbering.,
ʔuč'igʷisəxʷ čəd tsiʔiɬ ʔucutcut,Her jabbering is getting me disgusted.,
xʷiʔ kʷi adsuč'igʷis,Don't get impatient with her.,
ʔuč'igʷisəbəxʷ čəd ʔə tiʔiɬ,He is getting disgusted with me.,
xʷiʔ kʷi adsuč'igʷilbid,Don't get impatient with her.,
ʔəst'abdub čəɬ diɬ dəxʷməc̕əltəb čəɬ.,I'm getting irritated with that dog's barking; that dog's barking is getting on my nerves.,
ʔəsč'igʷilbicut,irritated with self,
č'iqʼicut,"scream, loud crying",
xʷulʼ buusaɬ kʷi sp̕ic̕ids gʷəl gʷəč'iqʼəd.,"The fourth time she wrung it, it cried out.",
diɬ kʷi gʷəč'iqʼəd ʔə sp̕ic̕ikʷ.,Suddenly the diaper loudly cried out.,
qa sč'iqʼʷil,There was a lot of dirt.,
gʷəl tuputəxʷ ʔəsč'iqʼʷil.,So (it was that) he got extremely dirty.,
gʷəsabssč'istxʷils,"to have a husband; lit, to have her becoming husbanded",
ɬudəxʷbəsč'istxʷil,"she will become husbanded (i.e., get a husband)",
ɬuhuyud č'it tiʔəʔ ɬudəxʷʔux̌ʷ čəɬ,"He will make our journey near (i.e., short).",
č'it syaʔyaʔ,close relation,
"č'it kʷi adsuqəp̕, č'it.","Nearby you alight, nearby.",
hiʔab čəd ʔuč'itil ʔə tə hud,I got too close to the fire.,
dč'itbid čəxʷ,You are near me.,
ʔəsgʷədil čəxʷ ʔal ti dč'itbid,You are sitting near me.,
ʔəskiis tiʔiɬ stubš ʔal ti č'itbids,That man is standing near her.,
gʷəl ləɬaʔ tsiʔəʔ bədaʔs dxʷʔal tiʔəʔ č'italap ʔə tiʔəʔ swətixʷtəd.,And her daughter arrived there near to the foot of a tree.,
ʔuč'itəlusbid tsi dskʼʷuy dxʷʔal tiʔiɬ sʔax̌ʷuʔ,My mother was surprised about the clams.,
č'ič'it dqəʔluʔb.,(Come) a bit closer my beloved eyes.,
č'ič'təxʷ čəxʷ.,You (stay) near (him).,
"ʔaʔ tsi kʼʷat'ad dᶻəlʼdᶻəlalus ləcuč'it'id tiʔəʔ kʷagʷičəd, č'it'apəd.","Then there's Mouse going from end to end gnawing at elk, gnawing at his rump.",
"cutəb ʔə ti tuluƛ'luƛ', ʔabilʼəxʷ č'ƛ'aʔaʔkʷbixʷ.",Our elders said if they are from the rock tribe.,
č'uʔɬac tə dəxʷučəɬ x̌ʷubt. ƛ'al č'uʔɬac bədəxʷučəɬ ɬap̕qs,Maple wood is used to make paddles and also ladles.,
qa ʔaciɬtalbixʷ put ʔəsč'x̌id tiʔəʔ dʔalʔal,A lot of people were crowded into my house.,
ʔəsč'əx̌id,"It is too tight, squeezed into it (e.g., clothing)",
xʷiʔ kʷi gʷəstabs gʷəsəsč'x̌ids ʔal tiʔiɬ dəxʷʔas.,It is not a bit crowded where it is.,
dx̌ʷubt,my paddle,
... dsuʔibəš,I walked,
x̌ʷubt čəɬ,our paddle,
... suʔibəš čəɬ,we walked,
adx̌ʷubt,your paddle,
... adsuʔibəš,you walked,
x̌ʷubtlap,the paddle of you folks,
... suʔibəšlap,you folks walked,
x̌ʷubts,"his paddle, her paddle, etc.",
...suʔibəšs,(someone) walked,
gʷə da da da.,Owee! owee! owee!,
ʔu da da.,"Owee, Owee.",
šaʔa da da da da.,Oh! Ouch! ah! oh! ayee!,
haʔɬ kʷi adsəsšuuc ti adbədaʔ; dayʼ ɬuaddaʔdaʔ ʔal kʷi ɬusluƛ'ils,"Take good care of your son; when he grows up, he will be your emotional support.",
gʷat kʷi adsdaʔ,What is your name?,
Hədli tə dsdaʔ,Henry is my name.,
gʷat kʷi sdaʔ ʔə tsi adskʼʷuy,What is your mother's name?,
Mali ti sdaʔs,Her name is Mary.,
gʷat kʷi b̌əkʼʷ adsdaʔ,What is your full name?,
stab kʷi sdaʔs,What would that be called?,
qʼčic tə sdaʔ ʔə tiʔəʔ,This is called a bow.,
dxʷʔal kʷ snaʔs kʷə mans ʔi ti mənaʔs ʔi tə sanktus spli,"In the name of the Father, and the Son and the Holy Spirit.",
stab kʷi ɬuadsdaʔad ti adbədaʔ,What are you going to name your baby?,
lədaʔacut ti tusqəlalitut.,The powers used to identify themselves.,
daʔadəxʷ tsiʔəʔ čəgʷass.,He named his wife.,
ʔudaʔatəb ʔə kʷi dxʷsqada,The statement was made that he is a thief.,
dəxʷəsdaʔatəbs tiʔəʔ diʔəʔ sqʷaliʔabš dxʷʔal tiʔəʔ sqʷiqʷəliʔ swatixʷtəd,So the Nisqually are named after this grassy land.,
diɬəxʷ sdaʔtxʷs ti sqəlalituts.,That was what he called his spirit power.,
x̌ʷulʼəxʷ dxʷhiʔidə kʷi ɬudidaʔaclayiyəp,Just call me dxʷhiʔidə (one with wealth power).,
xʷiʔəxʷ ɬudidaʔacləp ʔə kʷi kʼayəkʼa.,"Don't call me Crow (anymore), you folks.",
diɬ xʷdaʔtəgʷid ʔə tiʔəʔ.,That is what this (fellow) called it.,
diɬ xʷdaʔtəgʷid ʔə tiʔəʔ p̕əč'əb tiʔəʔ cədiɬ sqəlalituts.,That is what Bobcat called his spirit power.,
huyəxʷ. šac̕əxʷ tiʔiɬ ƛ'udsudaʔdup.,Done. I have finished naming things off.,
gʷədaʔdupəd čəd,I would name them off.,
x̌icil tsiʔiɬ luƛ' gʷəl daʔyusəd ti pastəd,The old woman got angry and she cursed the Caucasian.,
ʔahəxʷ tiʔəʔ cədiɬ sdaʔdaʔaʔkʷbixʷ ʔə tiʔəʔ ʔaciɬtalbixʷ.,There was a name for the tribes of these people.,
ʔudidaʔətəb tə dbədaʔ ʔə kʷi dxʷsqada,They are calling my son a thief.,
ʔudidaʔətəb ʔə kʷi dxʷsqada,It was said over and over that he is a thief.,
ʔudidaʔətəb əlgʷəʔ ʔə tiʔəʔ dxʷsqada,This thief is calling them names.,
daʔxʷ ʔuɬčil,He's just now arrived.,
daʔxʷ čəd ʔučəkʼʷədxʷ,I just now understand it (got it straight).,
ʔəsʔəx̌id kʷi adəxʷəstagʷəxʷ. daʔxʷ čəxʷ ʔuhuydxʷ,Why are you hungry? You just ate.,
daʔxʷ ʔal tiʔəʔ,Right now.,
ʔal tiʔəʔ daʔxʷ,Right now.,
dabəxʷ dəgʷi,Let it be you.,
dabəxʷ cədiɬ,Let it be he.,
dəb ʔəca tiʔiɬ ƛ'əx̌əɬqid,It's me who gets the headache.,
dəb dəgʷi,It is you.,
dəb dibəɬ,It is we.,
dəb dəgʷi ti ashaydxʷ,You (instead of me) know it.,
tulʼʔaʔ čəda ƛ'uč'aʔədəxʷ čəd tiʔəʔ diʔəʔ dabs ʔal tiʔəʔ swatixʷtəd.,From there I dig the horsetail root (out) of the ground.,
ʔal kʷi dukʷəɬdat dadatut čəda ɬukʷədad.,"When it is morning tomorrow, then I will take her.",
dahədubš čəxʷ,(I) thank you.,
ʔudahədxʷ čəxʷ,Thank you for helping him.,
dahədubuɬ,did us a great favor,
ɬixʷ dat tiʔiɬ ʔacigʷəds əlgʷəʔ ʔə tiʔiɬ čxʷəluʔ,Three days they were inside the whale.,
ʔal kʷi dukʷəɬdat,tomorrow,
ʔal kʷi tudukʷəɬdat,yesterday,
tukʷilil čəd ʔal ti tulʼaɬdat,I picked them yesterday.,
ʔal kʷi kʼʷidəɬdat,in a few days,
kʼʷidəɬdatiləxʷ,What day is it?,
ɬəbəɬčil čəd ʔal kʷi ʔaɬdat,I'll arrive again the day after tomorrow.,
saliʔači ʔəɬdatils ʔi tə saliʔ,the 22nd of the month,
ʔəst'igʷid ʔal kʷi dadatu,Praise Him in the morning.,
daw ti dəgʷi!,"Hey, you!",
dayʼəxʷ,sure,
dayʼəxʷ,all,
dayʼ čələp,you folks will just,
dayʼ tiʔəʔ čalʼč'aləss.,He just (used) his hands.,
diɬ dayʼ suhuys ti sudᶻəqils.,"That's the only way he (could) do (it), by crawling.",
dayʼəxʷ sux̌ahəbs əlgʷə,All they did was cry.,
bədayʼəxʷ gʷəsəshuys,all he could do,
ti dəbəɬ sƛ'aʔ,(those) of (the) nobility,
ʔutsaldəčdub čəd,I got punched in the belly.,
ʔuč'əxʷč'xʷalʼdəčtəb,Someone clubbed him (repeatedly) in the abdomen.,
ʔulub ʔi kʷi dəč'uʔ,eleven,
ʔulubilc ʔi kʷi dəč'uʔ,eleven dollars,
dəč'uʔ sbəkʼʷačiʔ,one hundred,
gʷəl hay bəʔəyʼdxʷəxʷ tiʔəʔ qa tiʔiɬ sʔuladxʷ ʔal tiʔiɬ cədiɬ dəč'uʔ stuləkʷ.,And next he found a lot of salmon in one (of the) river(s).,
"ʔa dxʷʔal tiʔəʔ diʔəʔ dəč'uʔ sɬukʷalb səʔibəšs sədᶻəqils,",There for one month he went about (by) crawling.,
"saliʔ ʔal tiʔəʔ dəč'uʔ xʷdəgʷigʷsali, tsiʔəʔ ʔiɬt'isu.",Two in one pocket; this younger one (was there).,
"huy, huyudəxʷ əlgʷəʔ x̌ʷulʼ dəč'uʔ hikʷ, hikʷ ʔalʔal dxʷʔal kʷi ɬusqʼʷuʔsəxʷ əlgʷəʔ.",Then they made simply one big house for them to gather (in).,
tiʔəʔ kʷaʔ tiʔəʔ dəč'uʔ ʔəst'aɬ.,"Here, however, this one is crossways (in the path).",
sɬagʷids tiʔəʔ dəč'uʔ.,This one is their sleeping mat.,
gʷəl ʔaʔsiləxʷ tiʔəʔ diʔəʔ stubš dxʷtʔal dəč'uʔ sɬukʷalb.,That man waited for another month.,
gʷəl bəʔux̌ʷc ti dəč'uʔ sqigʷəc.,And he went after another deer again.,
tulʼʔa gʷəl bəʔəƛ'txʷ dəč'uʔ.,From there she brings another one.,
bəʔəƛ'axʷ ti dəč'uʔ.,She came again (with) another one.,
bələt'uc̕ud tiʔiɬ dəč'uʔ.,And he shot another one.,
gʷəl bələt'agʷttəb ʔə tiʔiɬ dəč'uʔ.,And he put another one on top.,
dəč'axʷ,one by one,
dxʷʔal gʷəl ɬaʔəxʷ dxʷʔaʔ ʔə tiʔiɬ dəč'uʔils sɬukʷalb səʔux̌ʷs sədᶻəqils.,"And he arrived there in (the space of) one month, going along, crawling.",
dəč'agʷtxʷ tə səsɬaɬlil ʔə tsə dskʼʷuyʔ,My mother lives next door.,
tiʔəʔ diʔəʔ ʔəsɬaɬlil dəč'agʷtxʷ,Here neighbors are living.,
ʔəsdəč'agʷtxʷəb,She is visiting.,
ʔux̌ʷ čəd ɬudəč'agʷtxʷbid tə dʔiišəd ɬukʷačiləs,I'm going to visit my relatives tomorrow.,
ƛ'udəč'axʷdat ƛ'əsəsqʼəlb ʔə tiʔəʔ.,It would be one day (that) he spent the night away from home.,
dəč'agʷaldxʷ,(as) the year (goes by).,
gʷəl ʔalil kʷi bədəč'agʷaldxʷ.,And then came the next year.,
dxʷdəč'aʔiǰəd dxʷʔal tiʔəʔ dxʷliʔil,one way from the other,
diɬ dəč'aʔidup sʔuladxʷ,That is one of a class of salmon.,
dəč'aʔkʷbixʷ dxʷʔal tiʔəʔ həlaʔb sʔuladxʷ,It is different from the real salmon.,
gʷəl tiʔəʔ x̌ʷuʔx̌ʷayʔ gʷəl həlaʔb biʔbad. x̌əɬ ti didč'aʔkʷbixʷ,"But the Little Diver is really small, as if from a different class.",
ƛ'ub əlgʷəʔ x̌ʷulʼ ʔəsqʼʷuʔ gʷəl diič'uʔ kʷi ɬusəshuys əlgʷəʔ,It is advisable for them to work together as one unit.,
tulʼčad čəxʷ. gʷəl tulʼčad čəxʷ dəgʷi.,Where are you from? And where are you from (yourself)?,
ʔəca tiʔəʔ ʔəsďəkʷ,I'm inside (the cave).,
ʔəca tiʔəʔ ʔəsďəkʷ.,I am in!,
ʔəsdəkʷ ʔal ti w̌əqʼəb,It's inside the box.,
ʔəshikʷ sʔiƛ'ub dxʷʔal tiʔəʔ səsaʔliʔ ɬudəkʷ.,It is big enough for these two people; they will (fit) inside.,
